,location_name,sex,year_id,mx,lower,upper,Climate,Population,Rank,Borough or Census Area,Per capita income,Median household income,Median family income,Number of households,Aleutians East Borough,Aleutians West Census Area,Anchorage Municipality,Bethel Census Area,Bristol Bay Borough,Denali Borough,Dillingham Census Area,Fairbanks North Star Borough,Haines Borough,Hoonah-Angoon Census Area,Juneau City and Borough,Kenai Peninsula Borough,Ketchikan Gateway Borough,Kodiak Island Borough,Kusilvak Census Area,Lake and Peninsula Borough,Matanuska-Susitna Borough,Nome Census Area,North Slope Borough,Northwest Arctic Borough,Petersburg Borough,Prince of Wales-Hyder Census Area,Sitka City and Borough,Skagway Municipality,Southeast Fairbanks Census Area,Valdez-Cordova Census Area,Wrangell City and Borough,Yakutat City and Borough,Yukon-Koyukuk Census Area,Cold semi-arid/Dry-summer subarctic/Subarctic,Cold semi-arid/Subarctic,Dry-summer subarctic/Subarctic,Oceanic,Oceanic/Subarctic,Subarctic,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,Tundra/Dry-summer subarctic/Subarctic,Tundra/Oceanic/Subarctic,Tundra/Subarctic
925,Haines Borough,Both,1995,1.17934862724535,0.655379191296008,1.95527706053152,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
926,Haines Borough,Both,1996,0.995548201192378,0.556016134998478,1.6537678045443,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
927,Haines Borough,Both,1997,0.869826052575022,0.461929798501342,1.51526564804362,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
928,Haines Borough,Both,1998,0.796769426988839,0.424816819870525,1.39251233380622,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
929,Haines Borough,Both,1999,0.742041710534562,0.3825904619995061,1.28060091140955,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
930,Haines Borough,Both,2000,0.6845514946585579,0.355583895894544,1.21214703666217,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
931,Haines Borough,Both,2001,0.620525989732382,0.328657739088533,1.08962995592234,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932,Haines Borough,Both,2002,0.5645009319936409,0.286378196215417,0.986305861658408,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
933,Haines Borough,Both,2003,0.510357561804818,0.26407879085423497,0.880396134686015,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
934,Haines Borough,Both,2004,0.47026298816546797,0.247786630242357,0.8305921057142809,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
935,Haines Borough,Both,2005,0.42626978789075703,0.219174721538167,0.7626098685891659,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,Haines Borough,Both,2006,0.3816232559133879,0.19468358339439001,0.6811347863546899,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
937,Haines Borough,Both,2007,0.346664339781971,0.174771898463259,0.620118685566612,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
938,Haines Borough,Both,2008,0.32593641604400503,0.161629337711321,0.586259573777071,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
939,Haines Borough,Both,2009,0.304706003756937,0.14988821784347,0.555121915182992,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
940,Haines Borough,Both,2010,0.288262144915461,0.138718015821865,0.56157475451995,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
941,Haines Borough,Both,2011,0.274323401916771,0.126770099230143,0.51005473004951,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,Haines Borough,Both,2012,0.261991269053879,0.12137789245025901,0.48476233266115504,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,Haines Borough,Both,2013,0.253162616712381,0.11370488877202001,0.48427695019918005,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
944,Haines Borough,Both,2014,0.24527398564352804,0.108614180966932,0.47573600543959704,Dry-summer subarctic/Subarctic,2566,15,Haines Borough,"$27,979","$47,981","$69,821","1,149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
945,Hoonah-Angoon Census Area,Male,1980,2.4994621413782205,1.11061688812544,5.00239174358362,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
946,Hoonah-Angoon Census Area,Male,1981,2.29377992002868,0.9847924770782399,4.28967397079887,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,Hoonah-Angoon Census Area,Male,1982,2.08733570967815,0.885334516210043,4.04971178918503,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,Hoonah-Angoon Census Area,Male,1983,2.00080588171457,0.910438544932489,3.93984635842288,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
949,Hoonah-Angoon Census Area,Male,1984,1.8991102483281899,0.895054961095476,3.57227724356789,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
950,Hoonah-Angoon Census Area,Male,1985,1.86562972892253,0.91655515560363,3.4444475084288597,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
951,Hoonah-Angoon Census Area,Male,1986,1.8935397787691297,0.946017645085581,3.44887861815067,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,Hoonah-Angoon Census Area,Male,1987,2.2222812799963703,1.2659688076502,3.72934580866933,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,Hoonah-Angoon Census Area,Male,1988,2.3395916840737097,1.32084301900121,3.8133560407418705,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
954,Hoonah-Angoon Census Area,Male,1989,2.4557579640533103,1.44753693530847,3.9420476997175697,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955,Hoonah-Angoon Census Area,Male,1990,2.36863839201751,1.39353684197092,3.69092573492415,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
956,Hoonah-Angoon Census Area,Male,1991,2.3969793788973397,1.3781282764863798,3.77324620162358,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,Hoonah-Angoon Census Area,Male,1992,2.3457870783462798,1.409532878919,3.65303905998884,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
958,Hoonah-Angoon Census Area,Male,1993,2.26517074350194,1.3972040423422802,3.49583032492886,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,Hoonah-Angoon Census Area,Male,1994,2.20104615519643,1.34153322373475,3.44476204934629,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
960,Hoonah-Angoon Census Area,Male,1995,2.0698007731196104,1.24676238999127,3.20720105315209,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,Hoonah-Angoon Census Area,Male,1996,1.77706828010216,1.03182339990352,2.89123018337007,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,Hoonah-Angoon Census Area,Male,1997,1.32623452159272,0.7206378489292561,2.19241197749517,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,Hoonah-Angoon Census Area,Male,1998,1.16863169086622,0.624563622425782,1.94601919705304,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,Hoonah-Angoon Census Area,Male,1999,1.1171807274093501,0.6084121929670849,1.8604649920903102,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,Hoonah-Angoon Census Area,Male,2000,1.03747629870234,0.567056926121985,1.73366317295993,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,Hoonah-Angoon Census Area,Male,2001,0.9452084022025171,0.501752202477323,1.5962980269806102,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,Hoonah-Angoon Census Area,Male,2002,0.900806409421494,0.481750215316611,1.5531627615983998,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
968,Hoonah-Angoon Census Area,Male,2003,0.821718182605525,0.433066698079651,1.36835771145668,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969,Hoonah-Angoon Census Area,Male,2004,0.737635631905428,0.391905933766084,1.27509777077184,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
970,Hoonah-Angoon Census Area,Male,2005,0.6980409604862491,0.354471952456832,1.22185511180608,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
971,Hoonah-Angoon Census Area,Male,2006,0.632525645817948,0.32665422080499,1.08281780740684,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972,Hoonah-Angoon Census Area,Male,2007,0.591569362401692,0.29372410571788204,1.04050635664809,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,Hoonah-Angoon Census Area,Male,2008,0.524887461583767,0.266153338168572,0.930617493712975,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
974,Hoonah-Angoon Census Area,Male,2009,0.492663827884659,0.242110982561615,0.9133154027799709,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
975,Hoonah-Angoon Census Area,Male,2010,0.4508228737806939,0.21383834254091602,0.825099868499588,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
976,Hoonah-Angoon Census Area,Male,2011,0.42510940145605103,0.191680627663785,0.821980444270933,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
977,Hoonah-Angoon Census Area,Male,2012,0.390451416223105,0.173582168490555,0.752720891048792,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
978,Hoonah-Angoon Census Area,Male,2013,0.3803293959080689,0.165060246264617,0.745931679768192,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
979,Hoonah-Angoon Census Area,Male,2014,0.34523909549188003,0.15344646002443,0.712364369797297,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
980,Hoonah-Angoon Census Area,Female,1980,2.74532270891357,1.19921623091082,5.26814491209257,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
981,Hoonah-Angoon Census Area,Female,1981,2.6689540602884905,1.24799415933996,5.16388881314508,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
982,Hoonah-Angoon Census Area,Female,1982,2.5497483339302702,1.1399148804656298,4.858191974134701,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
983,Hoonah-Angoon Census Area,Female,1983,2.36160282680429,1.0888007577305,4.38372340544629,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
984,Hoonah-Angoon Census Area,Female,1984,2.26185189289643,1.07823865749798,4.17504761902671,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985,Hoonah-Angoon Census Area,Female,1985,2.2040595688944,1.07393733698763,3.9989642589692402,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
986,Hoonah-Angoon Census Area,Female,1986,2.1688384998365398,1.1102827805353301,3.8978270007450098,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
987,Hoonah-Angoon Census Area,Female,1987,2.32489830314855,1.21029313538492,4.06811075708566,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
988,Hoonah-Angoon Census Area,Female,1988,2.31462775860229,1.2344486258708998,4.01354475148578,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
989,Hoonah-Angoon Census Area,Female,1989,2.2715630882494704,1.2262954753080302,3.82139686727086,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
990,Hoonah-Angoon Census Area,Female,1990,2.17415794502396,1.21161239370073,3.53348842733651,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
991,Hoonah-Angoon Census Area,Female,1991,2.1722941229671,1.23547727928571,3.51813876179475,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
992,Hoonah-Angoon Census Area,Female,1992,2.09762129832019,1.25228927988463,3.4896623670928903,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
993,Hoonah-Angoon Census Area,Female,1993,2.0766475998351397,1.2350384039562499,3.36023867680511,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,Hoonah-Angoon Census Area,Female,1994,2.07207254621286,1.25149274140421,3.2765515980826496,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
995,Hoonah-Angoon Census Area,Female,1995,1.98129565927962,1.238869756826,3.1189907518466904,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
996,Hoonah-Angoon Census Area,Female,1996,1.86889796312302,1.10486849564167,3.08178042124571,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
997,Hoonah-Angoon Census Area,Female,1997,1.74141577005674,1.01237819980568,2.87458129408875,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
998,Hoonah-Angoon Census Area,Female,1998,1.5964066316998602,0.924409929827889,2.66361744891164,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999,Hoonah-Angoon Census Area,Female,1999,1.5274441891451,0.8719861737791941,2.53342474403364,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,Hoonah-Angoon Census Area,Female,2000,1.38974698001733,0.780018153390718,2.2975404449744303,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,Hoonah-Angoon Census Area,Female,2001,1.2884015806695701,0.695148379652207,2.2050578548746897,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1002,Hoonah-Angoon Census Area,Female,2002,1.18191034951571,0.640785831331705,2.0298036137411697,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1003,Hoonah-Angoon Census Area,Female,2003,1.0843648848159,0.5957554019394,1.91345057741795,Subarctic,2082,19,Hoonah-Angoon Census Area,"$24,932","$43,750","$50,257",913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
